E_true,E_pred_v5,Error_v5,|Error_v5|,E_pred_v6,Error_v6,|Error_v6|,E_pred_v7,Error_v7,|Error_v7|
109.01649,109.25704,0.24055481,0.24055481,109.572716,0.55622864,0.55622864,109.30635,0.2898636,0.2898636
109.48435,111.26221,1.7778549,1.7778549,108.68274,-0.80161285,0.80161285,108.46961,-1.01474,1.01474
191.06247,190.70154,-0.3609314,0.3609314,190.06586,-0.99661255,0.99661255,190.41916,-0.64331055,0.64331055
67.98247,69.53499,1.5525208,1.5525208,68.61198,0.629509,0.629509,68.509705,0.52723694,0.52723694
246.40623,247.43593,1.0296936,1.0296936,244.09398,-2.3122559,2.3122559,245.18614,-1.2200928,1.2200928
299.9689,302.4405,2.4715881,2.4715881,303.91568,3.9467773,3.9467773,303.47995,3.5110474,3.5110474
91.35439,87.287575,-4.066818,4.066818,89.08856,-2.265831,2.265831,88.97646,-2.3779297,2.3779297
137.32045,130.15889,-7.16156,7.16156,134.85725,-2.4631958,2.4631958,134.74185,-2.578598,2.578598
238.59457,233.32544,-5.2691345,5.2691345,236.52365,-2.0709229,2.0709229,236.45001,-2.1445618,2.1445618
199.25992,195.60806,-3.6518555,3.6518555,196.13962,-3.1203003,3.1203003,195.7515,-3.5084229,3.5084229
331.90637,326.56134,-5.3450317,5.3450317,332.05374,0.14736938,0.14736938,331.19745,-0.70892334,0.70892334
88.868164,86.85961,-2.0085526,2.0085526,88.45603,-0.41213226,0.41213226,88.363396,-0.5047684,0.5047684
241.6552,237.24725,-4.4079437,4.4079437,236.96681,-4.688385,4.688385,236.54091,-5.1142883,5.1142883
243.62837,240.83253,-2.7958374,2.7958374,241.72821,-1.9001617,1.9001617,241.20496,-2.4234161,2.4234161
35.847904,36.276756,0.42885208,0.42885208,35.63725,-0.21065521,0.21065521,35.55569,-0.29221344,0.29221344
308.40613,310.51718,2.1110535,2.1110535,309.86655,1.4604187,1.4604187,309.7077,1.3015747,1.3015747
334.7424,331.89825,-2.8441467,2.8441467,333.36078,-1.3816223,1.3816223,332.48206,-2.2603455,2.2603455
301.28143,307.23837,5.9569397,5.9569397,308.1859,6.90448,6.90448,307.8212,6.5397644,6.5397644
40.381893,38.889114,-1.4927788,1.4927788,38.084377,-2.2975159,2.2975159,38.39776,-1.9841347,1.9841347
230.62393,236.44315,5.819214,5.819214,235.86852,5.244583,5.244583,235.59682,4.972885,4.972885
315.13416,319.38095,4.2467957,4.2467957,314.7752,-0.35894775,0.35894775,314.44,-0.69415283,0.69415283
145.78113,145.13008,-0.65104675,0.65104675,145.56914,-0.21199036,0.21199036,145.27216,-0.50897217,0.50897217
37.34662,39.619873,2.2732544,2.2732544,37.84912,0.50250244,0.50250244,37.56494,0.21832275,0.21832275
60.17325,60.510303,0.3370552,0.3370552,61.431973,1.2587242,1.2587242,61.541016,1.3677673,1.3677673
90.300835,92.060776,1.7599411,1.7599411,90.7678,0.46696472,0.46696472,90.7174,0.41656494,0.41656494
184.80322,187.50874,2.7055206,2.7055206,184.68665,-0.11657715,0.11657715,184.76581,-0.03741455,0.03741455
305.71878,299.1458,-6.5729675,6.5729675,307.12344,1.4046631,1.4046631,306.5517,0.83291626,0.83291626
96.67584,96.91507,0.2392273,0.2392273,97.85951,1.18367,1.18367,97.73582,1.0599747,1.0599747
30.390009,32.58155,2.1915417,2.1915417,33.287243,2.897234,2.897234,33.13938,2.7493725,2.7493725
18.796694,19.854725,1.0580311,1.0580311,19.695904,0.89921,0.89921,19.64711,0.8504162,0.8504162
196.45305,198.65833,2.2052765,2.2052765,198.70255,2.2494965,2.2494965,198.6474,2.1943512,2.1943512
283.5755,280.50818,-3.0673218,3.0673218,281.91916,-1.6563416,1.6563416,281.5105,-2.0650024,2.0650024
271.2612,280.0046,8.743408,8.743408,278.61676,7.3555603,7.3555603,278.52362,7.2624207,7.2624207
177.39223,181.79445,4.4022217,4.4022217,180.28864,2.896408,2.896408,180.11703,2.7248077,2.7248077
273.26978,273.4584,0.18862915,0.18862915,276.55447,3.2846985,3.2846985,276.10425,2.8344727,2.8344727
88.94815,91.326065,2.3779144,2.3779144,86.954865,-1.9932861,1.9932861,86.87578,-2.0723724,2.0723724
36.620834,38.841686,2.220852,2.220852,37.94945,1.3286171,1.3286171,37.59244,0.9716072,0.9716072
232.67084,229.47324,-3.1976013,3.1976013,231.06,-1.6108398,1.6108398,231.43408,-1.2367554,1.2367554
115.13749,118.46681,3.3293228,3.3293228,120.73638,5.598892,5.598892,120.791245,5.653755,5.653755
221.61334,221.96208,0.34873962,0.34873962,223.03091,1.417572,1.417572,222.68146,1.0681152,1.0681152
127.96146,130.81485,2.8533936,2.8533936,130.84653,2.8850708,2.8850708,130.50223,2.5407715,2.5407715
274.14435,273.70953,-0.43481445,0.43481445,274.5575,0.41314697,0.41314697,273.96396,-0.1803894,0.1803894
188.50114,193.43121,4.930069,4.930069,195.02623,6.5250854,6.5250854,194.81432,6.3131714,6.3131714
74.85118,73.80421,-1.0469742,1.0469742,73.896996,-0.9541855,0.9541855,73.75556,-1.0956192,1.0956192
71.10193,70.385796,-0.7161331,0.7161331,70.17721,-0.92472076,0.92472076,69.986694,-1.1152344,1.1152344
328.2104,331.16855,2.9581604,2.9581604,327.86353,-0.3468628,0.3468628,327.1756,-1.03479,1.03479
305.0656,307.62698,2.5613708,2.5613708,302.8842,-2.181427,2.181427,302.67105,-2.3945618,2.3945618
205.10939,199.3691,-5.7402954,5.7402954,200.373,-4.736389,4.736389,200.19077,-4.918625,4.918625
253.972,250.69064,-3.2813568,3.2813568,251.20363,-2.7683716,2.7683716,250.81454,-3.1574554,3.1574554
280.81335,278.10815,-2.7052002,2.7052002,279.85074,-0.96261597,0.96261597,279.5278,-1.285553,1.285553
150.75195,149.32504,-1.4269104,1.4269104,153.99329,3.241333,3.241333,153.4078,2.6558533,2.6558533
84.25399,83.17487,-1.0791168,1.0791168,82.913605,-1.3403854,1.3403854,82.545006,-1.7089844,1.7089844
209.70306,214.35774,4.6546783,4.6546783,211.36407,1.6610107,1.6610107,210.93822,1.2351532,1.2351532
144.38295,146.69452,2.3115692,2.3115692,145.46484,1.0818939,1.0818939,145.56284,1.1798859,1.1798859
39.23439,38.763336,-0.47105408,0.47105408,38.944572,-0.2898178,0.2898178,39.013157,-0.22123337,0.22123337
159.75957,162.60118,2.8416138,2.8416138,163.59459,3.835022,3.835022,163.3128,3.553238,3.553238
241.64389,239.66614,-1.9777527,1.9777527,242.34265,0.698761,0.698761,241.87222,0.22833252,0.22833252
335.83585,340.4049,4.5690613,4.5690613,340.08932,4.253479,4.253479,339.40613,3.570282,3.570282
289.8724,284.16516,-5.707245,5.707245,279.599,-10.273407,10.273407,279.70248,-10.169922,10.169922
259.12216,258.50012,-0.6220398,0.6220398,259.57965,0.457489,0.457489,259.22543,0.103271484,0.103271484
286.7081,290.38614,3.6780396,3.6780396,290.04196,3.3338623,3.3338623,289.68292,2.974823,2.974823
120.291306,116.782684,-3.5086212,3.5086212,119.40144,-0.88986206,0.88986206,119.31342,-0.9778824,0.9778824
349.40622,345.75922,-3.6470032,3.6470032,350.4633,1.0570679,1.0570679,349.6171,0.21087646,0.21087646
62.77787,64.97035,2.192482,2.192482,63.885643,1.1077728,1.1077728,63.730217,0.9523468,0.9523468
51.328293,50.13148,-1.1968117,1.1968117,50.31219,-1.0161018,1.0161018,50.48978,-0.8385124,0.8385124
90.99511,90.74036,-0.2547531,0.2547531,92.05753,1.0624237,1.0624237,91.65386,0.65875244,0.65875244
237.67209,239.37735,1.7052612,1.7052612,242.46898,4.7968903,4.7968903,242.00589,4.3338013,4.3338013
55.218136,54.02346,-1.1946754,1.1946754,54.68079,-0.5373459,0.5373459,54.643494,-0.5746422,0.5746422
306.14313,297.02618,-9.116943,9.116943,300.13138,-6.0117493,6.0117493,299.57608,-6.567047,6.567047
238.86018,233.32697,-5.5332184,5.5332184,238.50063,-0.3595581,0.3595581,238.16501,-0.6951752,0.6951752
203.5951,201.68762,-1.9074707,1.9074707,202.01744,-1.577652,1.577652,201.6204,-1.9746857,1.9746857
205.6051,207.56848,1.9633789,1.9633789,207.28648,1.6813812,1.6813812,206.92621,1.321106,1.321106
244.90546,242.92416,-1.9812927,1.9812927,242.89352,-2.0119324,2.0119324,242.74248,-2.1629791,2.1629791
248.87476,247.40031,-1.4744415,1.4744415,248.34535,-0.5294037,0.5294037,247.71332,-1.161438,1.161438
223.44247,217.1276,-6.3148804,6.3148804,218.2589,-5.1835785,5.1835785,217.73184,-5.7106323,5.7106323
257.82498,253.28934,-4.5356445,4.5356445,252.21786,-5.6071167,5.6071167,252.58342,-5.241562,5.241562
75.512024,77.47126,1.9592361,1.9592361,75.41524,-0.0967865,0.0967865,75.4463,-0.065727234,0.065727234
322.52283,323.42288,0.90005493,0.90005493,321.12802,-1.3948059,1.3948059,321.1261,-1.3967285,1.3967285
35.801662,33.642418,-2.1592445,2.1592445,33.9879,-1.8137627,1.8137627,33.818466,-1.9831963,1.9831963
129.14275,132.02611,2.8833618,2.8833618,129.3465,0.20375061,0.20375061,129.32918,0.18643188,0.18643188
184.71355,183.99025,-0.7232971,0.7232971,181.03111,-3.682434,3.682434,180.6689,-4.044647,4.044647
189.7955,188.90633,-0.8891754,0.8891754,188.27367,-1.5218353,1.5218353,188.17378,-1.6217194,1.6217194
49.809788,51.166832,1.3570442,1.3570442,50.125732,0.31594467,0.31594467,50.123688,0.3139,0.3139
218.79678,214.8953,-3.9014893,3.9014893,215.68002,-3.1167603,3.1167603,215.5078,-3.2889862,3.2889862
22.902845,20.944738,-1.958107,1.958107,21.589153,-1.3136921,1.3136921,21.724335,-1.1785107,1.1785107
39.05448,40.417465,1.3629837,1.3629837,39.71646,0.6619797,0.6619797,39.759335,0.70485306,0.70485306
82.601555,84.04337,1.4418182,1.4418182,85.01587,2.4143143,2.4143143,84.722595,2.1210403,2.1210403
294.87772,296.62488,1.7471619,1.7471619,294.45377,-0.4239502,0.4239502,295.1288,0.25109863,0.25109863
147.73232,149.38824,1.6559296,1.6559296,148.52904,0.7967224,0.7967224,148.75032,1.0180054,1.0180054
52.828293,54.67451,1.8462181,1.8462181,53.886208,1.0579147,1.0579147,53.765503,0.9372101,0.9372101
190.98468,187.5005,-3.4841766,3.4841766,188.62688,-2.3578033,2.3578033,188.60678,-2.3778992,2.3778992
49.355453,50.061424,0.70597076,0.70597076,51.552177,2.196724,2.196724,51.472073,2.116619,2.116619
345.34573,341.62967,-3.7160645,3.7160645,343.22336,-2.1223755,2.1223755,342.41092,-2.9348145,2.9348145
181.52638,184.88708,3.3607025,3.3607025,183.80559,2.2792053,2.2792053,183.46715,1.9407654,1.9407654
39.89055,39.547913,-0.3426361,0.3426361,40.530838,0.6402893,0.6402893,40.38806,0.49751282,0.49751282
254.87405,253.3895,-1.4845581,1.4845581,251.72913,-3.144928,3.144928,251.65404,-3.2200165,3.2200165
151.82965,156.71898,4.889328,4.889328,156.37798,4.5483246,4.5483246,156.10956,4.279907,4.279907
41.74733,43.554665,1.8073349,1.8073349,42.774857,1.0275269,1.0275269,42.664536,0.9172058,0.9172058
94.17667,93.567314,-0.6093521,0.6093521,94.335304,0.158638,0.158638,94.337296,0.16062927,0.16062927
39.140636,38.45344,-0.6871948,0.6871948,38.99294,-0.14769745,0.14769745,39.092762,-0.04787445,0.04787445
123.60933,128.75116,5.1418304,5.1418304,125.7061,2.0967712,2.0967712,125.6861,2.076767,2.076767
125.66919,124.535736,-1.1334534,1.1334534,124.90406,-0.7651291,0.7651291,124.755554,-0.91363525,0.91363525
197.92664,190.04428,-7.8823547,7.8823547,190.6099,-7.316742,7.316742,190.74724,-7.1793976,7.1793976
52.04173,51.164043,-0.87768555,0.87768555,51.95164,-0.09008789,0.09008789,51.863827,-0.17790222,0.17790222
224.2177,226.16582,1.9481201,1.9481201,226.5375,2.319809,2.319809,226.8929,2.6752014,2.6752014
260.15356,260.794,0.6404419,0.6404419,256.5097,-3.6438599,3.6438599,257.23386,-2.9197083,2.9197083
336.11475,331.27933,-4.8354187,4.8354187,335.55988,-0.5548706,0.5548706,335.33994,-0.7748108,0.7748108
82.90518,85.11824,2.2130585,2.2130585,83.170364,0.2651825,0.2651825,83.36567,0.46048737,0.46048737
346.18527,346.19196,0.0066833496,0.0066833496,351.5609,5.375641,5.375641,350.61023,4.4249573,4.4249573
210.98018,208.5168,-2.463379,2.463379,210.7207,-0.2594757,0.2594757,210.37166,-0.6085205,0.6085205
303.17688,309.5696,6.3927307,6.3927307,310.28018,7.103302,7.103302,309.85068,6.6737976,6.6737976
172.37465,176.37689,4.002243,4.002243,178.11075,5.7360992,5.7360992,177.60555,5.230896,5.230896
332.09634,334.58304,2.4866943,2.4866943,331.62842,-0.46792603,0.46792603,331.10153,-0.994812,0.994812
299.3033,303.7039,4.4005737,4.4005737,299.51697,0.21365356,0.21365356,299.23788,-0.06542969,0.06542969
133.24931,133.30838,0.059066772,0.059066772,135.9751,2.7257843,2.7257843,135.9302,2.680893,2.680893
99.13276,99.22605,0.09329224,0.09329224,101.625015,2.4922562,2.4922562,101.66277,2.530014,2.530014
125.24269,126.698685,1.4559937,1.4559937,127.52906,2.2863693,2.2863693,127.32848,2.0857925,2.0857925
128.13504,126.75305,-1.3819885,1.3819885,128.62016,0.48512268,0.48512268,128.55232,0.4172821,0.4172821
195.31699,194.68237,-0.63461304,0.63461304,193.00665,-2.3103333,2.3103333,192.83833,-2.478653,2.478653
246.09673,243.14359,-2.9531403,2.9531403,246.40341,0.3066864,0.3066864,246.2536,0.15687561,0.15687561
258.371,254.46783,-3.9031677,3.9031677,253.58582,-4.785187,4.785187,252.88277,-5.4882355,5.4882355
128.0936,127.886406,-0.20719147,0.20719147,127.01088,-1.0827179,1.0827179,126.59846,-1.4951401,1.4951401
313.6221,315.05963,1.4375305,1.4375305,311.73462,-1.8874817,1.8874817,311.3916,-2.2304993,2.2304993
217.96904,220.64285,2.6738129,2.6738129,221.04546,3.076416,3.076416,220.63724,2.6681976,2.6681976
234.54266,237.88895,3.346283,3.346283,239.16875,4.6260834,4.6260834,238.8168,4.2741394,4.2741394
55.778645,58.298813,2.5201683,2.5201683,55.795525,0.016880035,0.016880035,55.731056,-0.04758835,0.04758835
210.5167,206.43701,-4.0796814,4.0796814,208.28668,-2.230011,2.230011,208.01924,-2.4974518,2.4974518
158.5406,160.24886,1.708252,1.708252,159.66797,1.1273651,1.1273651,159.45491,0.91430664,0.91430664
324.80222,316.5077,-8.294525,8.294525,317.8418,-6.9604187,6.9604187,317.9839,-6.818329,6.818329
153.67184,150.91464,-2.7572021,2.7572021,150.43002,-3.2418213,3.2418213,150.47826,-3.1935883,3.1935883
38.702385,37.60917,-1.093216,1.093216,37.103027,-1.5993576,1.5993576,37.05279,-1.6495934,1.6495934
189.89064,192.93503,3.0443878,3.0443878,194.23291,4.34227,4.34227,193.84447,3.953827,3.953827
328.25836,328.74286,0.48449707,0.48449707,330.08667,1.8283081,1.8283081,329.47522,1.2168579,1.2168579
231.84738,231.91241,0.06503296,0.06503296,232.13826,0.2908783,0.2908783,231.76872,-0.07865906,0.07865906
182.68782,186.8789,4.191086,4.191086,188.52312,5.8352966,5.8352966,188.57147,5.8836517,5.8836517
19.948418,23.060282,3.111864,3.111864,21.301966,1.353548,1.353548,20.975021,1.0266037,1.0266037
232.92526,231.90892,-1.0163422,1.0163422,231.33194,-1.5933228,1.5933228,231.73509,-1.1901703,1.1901703
164.20276,164.96735,0.7645874,0.7645874,164.70618,0.50341797,0.50341797,164.57626,0.37350464,0.37350464
220.31615,217.83305,-2.4830933,2.4830933,220.49075,0.17460632,0.17460632,220.16248,-0.15367126,0.15367126
210.3858,207.98636,-2.3994446,2.3994446,211.49109,1.1052856,1.1052856,211.3891,1.0032959,1.0032959
90.13695,92.252884,2.1159363,2.1159363,90.384186,0.24723816,0.24723816,90.4573,0.32035065,0.32035065
312.02905,306.9352,-5.0938416,5.0938416,307.3409,-4.688141,4.688141,306.8808,-5.1482544,5.1482544
101.80885,100.64322,-1.1656342,1.1656342,101.40205,-0.40680695,0.40680695,101.2755,-0.5333557,0.5333557
93.370186,93.87129,0.50110626,0.50110626,94.023285,0.65309906,0.65309906,94.10934,0.739151,0.739151
174.78636,174.78159,-0.004776001,0.004776001,175.82396,1.0375977,1.0375977,175.573,0.78663635,0.78663635
139.70915,140.69115,0.9819946,0.9819946,138.61226,-1.0968933,1.0968933,138.59981,-1.1093445,1.1093445
16.397465,15.939008,-0.458457,0.458457,16.241898,-0.15556717,0.15556717,16.298908,-0.09855652,0.09855652
29.00729,28.541475,-0.4658146,0.4658146,27.257895,-1.7493954,1.7493954,27.283268,-1.7240219,1.7240219
119.945114,122.80987,2.8647537,2.8647537,122.20993,2.2648163,2.2648163,121.870415,1.9253006,1.9253006
339.06302,334.4223,-4.6407166,4.6407166,336.49606,-2.5669556,2.5669556,335.8098,-3.2532043,3.2532043
270.0449,269.86392,-0.18096924,0.18096924,268.6092,-1.4356995,1.4356995,268.21185,-1.8330383,1.8330383
109.36457,111.9413,2.5767288,2.5767288,113.00044,3.635872,3.635872,112.84053,3.4759598,3.4759598
29.498138,30.627493,1.1293545,1.1293545,30.751774,1.2536354,1.2536354,30.800549,1.3024101,1.3024101
56.960922,56.93808,-0.022842407,0.022842407,55.211166,-1.7497559,1.7497559,55.44988,-1.5110435,1.5110435
317.70798,324.44513,6.737152,6.737152,317.1258,-0.58218384,0.58218384,316.85446,-0.8535156,0.8535156
300.97778,300.37076,-0.60702515,0.60702515,298.64328,-2.3345032,2.3345032,298.55707,-2.4207153,2.4207153
285.52823,288.06708,2.5388489,2.5388489,288.41232,2.8840942,2.8840942,288.2351,2.7068787,2.7068787
270.7536,271.26062,0.50701904,0.50701904,270.44925,-0.3043518,0.3043518,270.4412,-0.31240845,0.31240845
96.98053,95.329124,-1.6514053,1.6514053,98.52331,1.542778,1.542778,98.6824,1.7018738,1.7018738
63.574223,64.26143,0.68720627,0.68720627,63.737144,0.1629219,0.1629219,63.402107,-0.17211533,0.17211533
50.261677,49.524715,-0.73696136,0.73696136,49.100826,-1.1608505,1.1608505,49.05288,-1.2087975,1.2087975
30.29015,26.966995,-3.3231544,3.3231544,28.004498,-2.2856522,2.2856522,28.018188,-2.2719612,2.2719612
119.91411,124.52027,4.606163,4.606163,124.20509,4.290985,4.290985,124.12398,4.2098694,4.2098694
20.82444,20.771725,-0.0527153,0.0527153,20.837627,0.013187408,0.013187408,20.774614,-0.04982567,0.04982567
76.53478,73.12202,-3.4127655,3.4127655,72.0322,-4.5025787,4.5025787,71.75885,-4.7759323,4.7759323
285.16852,289.90002,4.7315063,4.7315063,292.06775,6.899231,6.899231,292.04755,6.8790283,6.8790283
34.911137,35.164745,0.2536087,0.2536087,35.34647,0.43533325,0.43533325,35.31223,0.40109253,0.40109253
229.84349,229.66606,-0.1774292,0.1774292,228.65645,-1.1870422,1.1870422,228.40428,-1.439209,1.439209
74.52772,74.66164,0.13391876,0.13391876,75.051926,0.52420807,0.52420807,74.93886,0.41114044,0.41114044
111.42099,111.05254,-0.36844635,0.36844635,110.39318,-1.0278091,1.0278091,110.94685,-0.47413635,0.47413635
279.05045,276.83917,-2.2112732,2.2112732,277.00095,-2.0494995,2.0494995,276.76456,-2.2858887,2.2858887
113.66405,113.89934,0.23529053,0.23529053,112.000084,-1.6639633,1.6639633,112.12511,-1.5389404,1.5389404
27.330051,26.621302,-0.7087498,0.7087498,26.955366,-0.3746853,0.3746853,27.012196,-0.31785583,0.31785583
138.50978,139.05927,0.54948425,0.54948425,139.87701,1.3672333,1.3672333,139.53148,1.021698,1.021698
15.701921,14.548467,-1.1534548,1.1534548,15.144076,-0.5578451,0.5578451,15.138828,-0.5630932,0.5630932
344.93564,337.1307,-7.8049316,7.8049316,338.7857,-6.149933,6.149933,338.57117,-6.3644714,6.3644714
121.828316,117.29567,-4.532646,4.532646,115.39215,-6.436165,6.436165,116.943054,-4.8852615,4.8852615
326.9044,335.0934,8.189026,8.189026,335.07175,8.167358,8.167358,334.48456,7.5801697,7.5801697
111.624985,114.66703,3.0420456,3.0420456,115.861435,4.23645,4.23645,115.855965,4.23098,4.23098
101.55827,99.783615,-1.7746582,1.7746582,101.95597,0.39769745,0.39769745,101.97943,0.42115784,0.42115784
65.634224,65.19607,-0.43815613,0.43815613,65.34551,-0.28871155,0.28871155,65.36601,-0.26821136,0.26821136
265.7471,262.45114,-3.2959595,3.2959595,262.89062,-2.8564758,2.8564758,263.52533,-2.2217712,2.2217712
346.32013,346.65155,0.3314209,0.3314209,351.6461,5.3259583,5.3259583,351.16852,4.8483887,4.8483887
249.09674,242.94171,-6.1550293,6.1550293,246.75792,-2.3388214,2.3388214,246.49359,-2.6031494,2.6031494
127.21371,126.1632,-1.0505066,1.0505066,125.813995,-1.3997116,1.3997116,125.385475,-1.8282318,1.8282318
294.45663,301.95303,7.496399,7.496399,297.15457,2.697937,2.697937,298.14917,3.6925354,3.6925354
213.7917,214.21854,0.4268341,0.4268341,215.47813,1.6864319,1.6864319,215.1067,1.3150024,1.3150024
321.27863,323.4955,2.2168884,2.2168884,327.22736,5.9487305,5.9487305,326.1529,4.8742676,4.8742676
184.7282,177.75392,-6.9742737,6.9742737,179.97269,-4.7555084,4.7555084,179.8788,-4.8493958,4.8493958
134.64302,133.18439,-1.4586334,1.4586334,132.1069,-2.5361176,2.5361176,131.92686,-2.716156,2.716156
116.897835,118.971436,2.0736008,2.0736008,119.755936,2.858101,2.858101,119.64837,2.750534,2.750534
320.06262,316.11594,-3.9466858,3.9466858,312.79123,-7.271393,7.271393,312.95813,-7.104492,7.104492
187.38104,189.64662,2.2655792,2.2655792,190.53638,3.1553345,3.1553345,190.40195,3.0209045,3.0209045
50.729156,53.07515,2.345993,2.345993,51.304054,0.57489777,0.57489777,51.73538,1.0062218,1.0062218
339.9062,336.6323,-3.2738953,3.2738953,336.7054,-3.2007751,3.2007751,336.12082,-3.7853699,3.7853699
162.67183,160.48955,-2.1822815,2.1822815,160.29301,-2.3788147,2.3788147,160.29233,-2.3795013,2.3795013
113.17189,113.8679,0.6960068,0.6960068,115.339035,2.1671448,2.1671448,115.386795,2.2149048,2.2149048
199.4477,197.09457,-2.353119,2.353119,198.31541,-1.1322784,1.1322784,197.99704,-1.4506531,1.4506531
155.17384,158.57428,3.4004364,3.4004364,161.01779,5.8439484,5.8439484,160.56577,5.391922,5.391922
160.19688,158.11174,-2.085144,2.085144,155.96875,-4.228134,4.228134,155.70822,-4.4886627,4.4886627
251.51543,251.59413,0.078704834,0.078704834,250.52625,-0.9891815,0.9891815,250.21167,-1.3037567,1.3037567
336.9994,330.79807,-6.2013245,6.2013245,332.54126,-4.45813,4.45813,331.75787,-5.241516,5.241516
246.45306,245.32684,-1.1262207,1.1262207,246.07706,-0.37600708,0.37600708,245.96852,-0.48454285,0.48454285
224.2032,222.88315,-1.3200531,1.3200531,224.0584,-0.14480591,0.14480591,223.80823,-0.39497375,0.39497375
231.48409,237.66953,6.18544,6.18544,235.20181,3.7177277,3.7177277,235.07195,3.58786,3.58786
168.49843,171.12338,2.6249542,2.6249542,167.80515,-0.6932831,0.6932831,168.72124,0.22280884,0.22280884
171.85178,165.888,-5.9637756,5.9637756,166.36725,-5.4845276,5.4845276,166.20367,-5.648102,5.648102
140.43547,137.12611,-3.3093567,3.3093567,138.72525,-1.7102203,1.7102203,138.25748,-2.1779938,2.1779938
116.6276,112.99117,-3.6364288,3.6364288,116.870316,0.24271393,0.24271393,116.646255,0.01865387,0.01865387
174.11484,172.91669,-1.1981506,1.1981506,172.42075,-1.6940918,1.6940918,172.28111,-1.833725,1.833725
277.6349,276.70837,-0.9265137,0.9265137,277.204,-0.4308777,0.4308777,277.51385,-0.121032715,0.121032715
281.04526,277.44128,-3.6039734,3.6039734,276.84448,-4.200775,4.200775,276.41907,-4.62619,4.62619
112.87958,113.168884,0.28930664,0.28930664,113.29849,0.4189148,0.4189148,113.37376,0.49417877,0.49417877
258.29816,263.03055,4.7323914,4.7323914,267.26053,8.962372,8.962372,266.9102,8.61203,8.61203
28.08938,26.371,-1.71838,1.71838,27.23167,-0.8577099,0.8577099,27.05184,-1.0375404,1.0375404
157.65575,155.41551,-2.2402344,2.2402344,154.93086,-2.724884,2.724884,154.81812,-2.8376312,2.8376312
134.28392,134.7543,0.4703827,0.4703827,133.0093,-1.2746277,1.2746277,133.01004,-1.27388,1.27388
24.331367,23.656212,-0.67515564,0.67515564,24.016972,-0.3143959,0.3143959,24.066162,-0.26520538,0.26520538
18.32514,18.395018,0.069877625,0.069877625,18.030062,-0.29507828,0.29507828,17.981358,-0.34378242,0.34378242
61.451164,61.953,0.50183487,0.50183487,62.47203,1.0208664,1.0208664,62.092403,0.64123917,0.64123917
115.96075,116.90348,0.94273376,0.94273376,116.733284,0.77253723,0.77253723,116.57871,0.6179657,0.6179657
29.063145,30.4009,1.3377552,1.3377552,29.560938,0.4977932,0.4977932,29.799572,0.7364273,0.7364273
222.26196,221.85773,-0.40423584,0.40423584,221.63214,-0.6298218,0.6298218,221.72787,-0.53408813,0.53408813
268.8231,272.60162,3.778534,3.778534,270.74854,1.9254456,1.9254456,270.59348,1.7703857,1.7703857
238.45227,239.98166,1.5293884,1.5293884,237.36296,-1.0893097,1.0893097,236.88754,-1.5647278,1.5647278
189.21992,187.56613,-1.6537933,1.6537933,190.06279,0.842865,0.842865,190.55786,1.3379364,1.3379364
63.238678,64.12396,0.8852844,0.8852844,64.394104,1.155426,1.155426,64.47611,1.2374344,1.2374344
205.07806,206.77475,1.6966858,1.6966858,206.37032,1.2922516,1.2922516,206.80579,1.7277222,1.7277222
156.18181,157.78209,1.6002808,1.6002808,156.84142,0.65960693,0.65960693,156.78244,0.6006317,0.6006317
156.47034,153.51836,-2.9519806,2.9519806,155.2859,-1.184433,1.184433,155.37544,-1.0948944,1.0948944
57.86278,53.3485,-4.514282,4.514282,52.73981,-5.1229706,5.1229706,52.836792,-5.0259895,5.0259895
220.23035,218.83617,-1.3941803,1.3941803,218.48706,-1.7432861,1.7432861,218.11238,-2.1179657,2.1179657
135.83388,136.73596,0.90208435,0.90208435,137.74294,1.9090576,1.9090576,137.5245,1.690628,1.690628
82.64455,83.31917,0.6746216,0.6746216,84.798965,2.154419,2.154419,84.95658,2.3120346,2.3120346
175.68797,177.48044,1.7924652,1.7924652,174.27164,-1.416336,1.416336,174.08647,-1.6015015,1.6015015
133.73695,137.73701,4.000061,4.000061,137.05647,3.319519,3.319519,136.37033,2.633377,2.633377
87.522224,86.76468,-0.7575455,0.7575455,85.89812,-1.6241074,1.6241074,85.96025,-1.5619736,1.5619736
163.61928,161.92197,-1.6973114,1.6973114,162.96654,-0.6527405,0.6527405,162.76555,-0.85372925,0.85372925
304.27017,302.4016,-1.8685608,1.8685608,305.0766,0.806427,0.806427,304.66916,0.39898682,0.39898682
177.81079,174.59705,-3.213745,3.213745,173.42715,-4.3836365,4.3836365,173.67099,-4.139801,4.139801
242.60541,243.13417,0.5287628,0.5287628,243.682,1.0765991,1.0765991,243.67296,1.0675507,1.0675507
155.83794,157.91362,2.0756836,2.0756836,157.5551,1.7171631,1.7171631,157.15504,1.3171082,1.3171082
58.12455,61.929016,3.8044662,3.8044662,61.07315,2.9486008,2.9486008,61.149303,3.0247536,3.0247536
271.615,282.10236,10.487366,10.487366,280.48306,8.8680725,8.8680725,280.56705,8.952057,8.952057
269.98587,268.29752,-1.6883545,1.6883545,270.77847,0.79260254,0.79260254,270.2102,0.22433472,0.22433472
345.5236,347.79553,2.2719421,2.2719421,351.19086,5.667267,5.667267,351.15723,5.6336365,5.6336365
221.1295,219.41605,-1.7134552,1.7134552,220.7554,-0.37409973,0.37409973,220.51083,-0.6186676,0.6186676
