E_true,E_pred_1,Error_1,|Error_1|,E_pred_2,Error_2,|Error_2|,E_pred_3,Error_3,|Error_3|
281.26837,269.87543,-11.392944,11.392944,285.14532,3.8769531,3.8769531,284.44418,3.1758118,3.1758118
20.510216,22.469273,1.9590569,1.9590569,20.90811,0.3978939,0.3978939,20.905457,0.39524078,0.39524078
210.84373,211.074,0.23027039,0.23027039,212.95558,2.111847,2.111847,212.77718,1.9334412,1.9334412
12.717018,12.118179,-0.5988388,0.5988388,13.263528,0.54650974,0.54650974,13.259638,0.5426197,0.5426197
145.37555,149.02495,3.6493988,3.6493988,147.20547,1.8299255,1.8299255,147.10211,1.7265625,1.7265625
75.21605,69.5427,-5.6733475,5.6733475,76.072845,0.85679626,0.85679626,75.97809,0.7620392,0.7620392
139.58531,141.17757,1.5922546,1.5922546,141.07607,1.4907532,1.4907532,140.9172,1.3318939,1.3318939
271.35455,280.27304,8.918488,8.918488,274.99326,3.6387024,3.6387024,274.9348,3.5802612,3.5802612
241.12175,240.61298,-0.5087738,0.5087738,243.59474,2.472992,2.472992,243.28687,2.1651154,2.1651154
263.12576,267.62476,4.498993,4.498993,265.7493,2.6235352,2.6235352,265.51373,2.38797,2.38797
86.649605,92.71481,6.0652084,6.0652084,88.79544,2.1458359,2.1458359,88.94588,2.2962723,2.2962723
90.82444,93.505516,2.681076,2.681076,91.85845,1.0340118,1.0340118,91.74864,0.92420197,0.92420197
140.42204,137.83983,-2.5822144,2.5822144,141.86348,1.4414368,1.4414368,141.77426,1.3522186,1.3522186
74.27341,82.36216,8.088753,8.088753,76.82983,2.5564194,2.5564194,76.67134,2.397934,2.397934
110.47394,111.72501,1.2510757,1.2510757,111.634766,1.1608276,1.1608276,111.45246,0.97852325,0.97852325
198.78098,196.22252,-2.5584564,2.5584564,200.94229,2.161316,2.161316,200.82959,2.0486145,2.0486145
177.84421,176.69806,-1.1461487,1.1461487,179.64006,1.7958527,1.7958527,179.43532,1.5911102,1.5911102
166.49022,165.72229,-0.7679291,0.7679291,168.11888,1.6286621,1.6286621,167.89655,1.4063263,1.4063263
116.80452,120.543755,3.739235,3.739235,117.99182,1.1873016,1.1873016,117.85025,1.0457306,1.0457306
337.3098,336.78055,-0.52926636,0.52926636,341.2542,3.944397,3.944397,340.47244,3.1626282,3.1626282
266.2161,268.13782,1.9217224,1.9217224,268.9379,2.7218018,2.7218018,268.73056,2.5144653,2.5144653
313.24948,310.5195,-2.7299805,2.7299805,316.68573,3.4362488,3.4362488,316.5398,3.2903137,3.2903137
217.56244,222.52733,4.9648895,4.9648895,219.86546,2.3030243,2.3030243,219.58784,2.025406,2.025406
162.27934,161.51703,-0.76231384,0.76231384,163.90541,1.6260681,1.6260681,163.73108,1.4517365,1.4517365
241.35521,232.64693,-8.708282,8.708282,243.8177,2.462494,2.462494,243.55292,2.1977081,2.1977081
199.62633,200.71681,1.0904846,1.0904846,201.5852,1.9588776,1.9588776,201.30847,1.6821442,1.6821442
200.10974,198.36526,-1.7444763,1.7444763,202.30762,2.197876,2.197876,202.06938,1.9596405,1.9596405
72.96884,73.53394,0.5651016,0.5651016,74.10872,1.1398773,1.1398773,74.383575,1.4147339,1.4147339
277.8234,274.07022,-3.7531738,3.7531738,280.45126,2.6278687,2.6278687,280.03305,2.2096558,2.2096558
94.10548,101.31828,7.2128067,7.2128067,95.19638,1.0909042,1.0909042,95.12896,1.0234833,1.0234833
338.56308,338.90268,0.3395996,0.3395996,344.00772,5.444641,5.444641,343.60556,5.0424805,5.0424805
181.78284,178.99353,-2.7893066,2.7893066,184.1048,2.3219604,2.3219604,184.21692,2.434082,2.434082
19.000443,21.900091,2.8996487,2.8996487,19.4685,0.46805763,0.46805763,19.297098,0.29665565,0.29665565
107.13758,105.08157,-2.0560074,2.0560074,108.23449,1.0969086,1.0969086,108.16086,1.0232773,1.0232773
67.51214,68.207115,0.6949768,0.6949768,68.220436,0.7082977,0.7082977,68.14655,0.6344147,0.6344147
323.19894,325.58334,2.3843994,2.3843994,326.4794,3.2804565,3.2804565,326.32114,3.1221924,3.1221924
266.57336,266.9193,0.34594727,0.34594727,269.33624,2.7628784,2.7628784,269.2094,2.6360474,2.6360474
249.90628,251.62303,1.7167511,1.7167511,252.65556,2.7492828,2.7492828,252.31252,2.4062347,2.4062347
121.028824,117.973274,-3.0555496,3.0555496,122.23319,1.2043686,1.2043686,122.00495,0.9761276,0.9761276
36.190422,34.37986,-1.8105621,1.8105621,36.79756,0.6071396,0.6071396,36.725845,0.5354233,0.5354233
335.16644,334.3994,-0.7670288,0.7670288,338.41867,3.2522278,3.2522278,337.98935,2.8229065,2.8229065
170.33485,174.77095,4.436096,4.436096,172.09471,1.7598572,1.7598572,172.01411,1.6792603,1.6792603
94.73854,92.062744,-2.6757965,2.6757965,95.88212,1.1435776,1.1435776,96.19394,1.4553986,1.4553986
261.98624,254.95549,-7.0307465,7.0307465,265.29425,3.308014,3.308014,265.44446,3.4582214,3.4582214
191.68214,189.66063,-2.021515,2.021515,193.98773,2.3055878,2.3055878,193.85567,2.173523,2.173523
270.87152,269.10193,-1.7695923,1.7695923,273.82803,2.9565125,2.9565125,273.82822,2.9566956,2.9566956
325.39612,330.254,4.8578796,4.8578796,328.88367,3.4875488,3.4875488,328.44147,3.0453491,3.0453491
152.92805,163.18527,10.257217,10.257217,154.80605,1.8779907,1.8779907,154.86873,1.9406738,1.9406738
53.9395,52.64695,-1.2925491,1.2925491,54.596848,0.65734863,0.65734863,54.557354,0.6178551,0.6178551
256.93756,254.14769,-2.7898712,2.7898712,259.7472,2.8096313,2.8096313,259.51062,2.573059,2.573059
308.89417,316.88953,7.9953613,7.9953613,312.94644,4.0522766,4.0522766,312.80838,3.914215,3.914215
297.6664,300.8277,3.1612854,3.1612854,300.6936,3.0271912,3.0271912,300.3564,2.6900024,2.6900024
287.5006,282.88885,-4.6117554,4.6117554,290.5132,3.0126038,3.0126038,290.4266,2.9259949,2.9259949
13.840819,13.194052,-0.6467676,0.6467676,14.379848,0.53902817,0.53902817,14.185659,0.34484005,0.34484005
198.58257,200.15349,1.5709229,1.5709229,200.49922,1.9166565,1.9166565,200.18602,1.6034546,1.6034546
259.1074,266.69287,7.5854797,7.5854797,262.93066,3.8232727,3.8232727,263.07452,3.9671326,3.9671326
156.59184,162.10063,5.508789,5.508789,158.10684,1.5149994,1.5149994,157.70247,1.1106262,1.1106262
224.40646,221.83682,-2.569641,2.569641,226.60017,2.1937103,2.1937103,226.40099,1.9945221,1.9945221
166.89058,167.59189,0.7013092,0.7013092,168.53766,1.6470795,1.6470795,168.40363,1.5130463,1.5130463
95.55449,97.33885,1.7843628,1.7843628,96.57597,1.0214844,1.0214844,96.48069,0.92620087,0.92620087
144.45526,142.97743,-1.477829,1.477829,145.88477,1.4295044,1.4295044,145.71852,1.2632599,1.2632599
206.40657,208.89464,2.4880676,2.4880676,208.64029,2.2337189,2.2337189,208.5853,2.1787262,2.1787262
233.1673,237.24608,4.078781,4.078781,235.4495,2.282196,2.282196,235.2437,2.0764008,2.0764008
42.941216,43.25151,0.3102951,0.3102951,43.633553,0.69233704,0.69233704,43.71615,0.77493286,0.77493286
301.29044,305.73663,4.4461975,4.4461975,304.48724,3.1968079,3.1968079,304.29694,3.0065002,3.0065002
151.56099,155.64671,4.085724,4.085724,153.08069,1.5196991,1.5196991,152.83655,1.2755585,1.2755585
181.4442,177.04123,-4.4029694,4.4029694,183.93881,2.4946136,2.4946136,184.13092,2.6867218,2.6867218
157.37509,160.58142,3.2063293,3.2063293,159.40474,2.0296478,2.0296478,159.37898,2.003891,2.003891
87.78485,86.46255,-1.3223038,1.3223038,88.83463,1.0497818,1.0497818,88.835266,1.050415,1.050415
168.18706,172.15335,3.9662933,3.9662933,170.58995,2.402893,2.402893,170.44507,2.2580109,2.2580109
223.04189,220.27426,-2.767624,2.767624,225.284,2.2421112,2.2421112,225.04417,2.0022888,2.0022888
243.46552,243.21814,-0.24737549,0.24737549,245.7972,2.3316803,2.3316803,245.52165,2.056137,2.056137
310.06015,304.7649,-5.2952576,5.2952576,314.27164,4.211487,4.211487,314.0686,4.0084534,4.0084534
125.254845,121.32443,-3.9304123,3.9304123,126.513336,1.2584915,1.2584915,126.37435,1.1195068,1.1195068
64.78318,65.08135,0.298172,0.298172,65.48665,0.7034683,0.7034683,65.484825,0.7016449,0.7016449
94.93744,92.11768,-2.8197556,2.8197556,95.91338,0.9759445,0.9759445,95.6584,0.7209625,0.7209625
122.38216,113.75346,-8.628693,8.628693,123.853874,1.4717178,1.4717178,124.158615,1.7764587,1.7764587
319.02307,323.20886,4.185791,4.185791,322.0649,3.0418396,3.0418396,321.74072,2.7176514,2.7176514
62.86514,63.19405,0.32891083,0.32891083,63.665016,0.79987717,0.79987717,63.739296,0.87415695,0.87415695
305.61356,302.6415,-2.972046,2.972046,308.5893,2.9757385,2.9757385,308.35486,2.7413025,2.7413025
28.703646,28.518892,-0.18475342,0.18475342,29.156952,0.4533062,0.4533062,29.146515,0.4428692,0.4428692
243.40627,237.72075,-5.6855164,5.6855164,246.44608,3.0398102,3.0398102,246.2963,2.89003,2.89003
99.61302,106.022194,6.409172,6.409172,100.75557,1.1425476,1.1425476,100.62093,1.0079117,1.0079117
86.96611,86.15081,-0.8153,0.8153,87.966415,1.0003052,1.0003052,87.83054,0.8644333,0.8644333
89.6318,95.42347,5.7916718,5.7916718,90.56677,0.9349747,0.9349747,90.368546,0.73674774,0.73674774
162.39023,164.77058,2.3803558,2.3803558,164.27036,1.880127,1.880127,164.23412,1.8438873,1.8438873
137.77548,131.94594,-5.829544,5.829544,139.21875,1.4432678,1.4432678,139.1171,1.3416138,1.3416138
179.86102,178.46532,-1.3957062,1.3957062,182.23882,2.3777924,2.3777924,182.52654,2.665512,2.665512
262.8904,258.65085,-4.239563,4.239563,265.46924,2.578827,2.578827,265.10757,2.217163,2.217163
269.00067,268.87872,-0.12194824,0.12194824,272.6734,3.6727295,3.6727295,272.7549,3.754242,3.754242
86.53246,87.22992,0.69745636,0.69745636,87.83635,1.3038864,1.3038864,87.89167,1.3592072,1.3592072
224.46881,222.64093,-1.8278809,1.8278809,227.8607,3.3918915,3.3918915,227.9474,3.478592,3.478592
127.18021,129.99696,2.8167572,2.8167572,128.74127,1.5610657,1.5610657,128.69882,1.5186157,1.5186157
93.609314,95.0891,1.4797897,1.4797897,94.57933,0.9700165,0.9700165,94.317535,0.70822144,0.70822144
145.2401,150.07085,4.8307495,4.8307495,147.01212,1.7720184,1.7720184,146.83191,1.5918121,1.5918121
336.31198,337.73425,1.4222717,1.4222717,339.11462,2.8026428,2.8026428,338.69028,2.378296,2.378296
10.217682,11.685131,1.4674492,1.4674492,10.714735,0.49705315,0.49705315,10.935346,0.71766376,0.71766376
70.445724,67.888985,-2.5567398,2.5567398,71.20266,0.7569351,0.7569351,71.06343,0.6177063,0.6177063
204.3487,207.08719,2.7384949,2.7384949,206.4173,2.0686035,2.0686035,206.26819,1.9194946,1.9194946
129.36716,124.77833,-4.588829,4.588829,130.63724,1.2700806,1.2700806,130.40514,1.0379791,1.0379791
200.70769,203.1078,2.400116,2.400116,202.863,2.1553192,2.1553192,202.76385,2.0561676,2.0561676
276.61456,280.1483,3.533722,3.533722,279.45273,2.8381653,2.8381653,279.3079,2.6933289,2.6933289
277.52866,277.8407,0.31204224,0.31204224,280.6511,3.1224365,3.1224365,280.55292,3.0242615,3.0242615
309.6226,307.66257,-1.960022,1.960022,312.35828,2.7356873,2.7356873,312.02307,2.4004822,2.4004822
299.84357,304.51428,4.6707153,4.6707153,302.61026,2.766693,2.766693,302.13928,2.2957153,2.2957153
275.36383,269.833,-5.5308228,5.5308228,278.1196,2.7557678,2.7557678,277.93594,2.572113,2.572113
53.14306,55.01009,1.8670311,1.8670311,53.763428,0.62036896,0.62036896,53.610085,0.46702576,0.46702576
320.56268,324.201,3.6383057,3.6383057,323.6407,3.078003,3.078003,323.4418,2.8791199,2.8791199
78.41806,76.78894,-1.6291199,1.6291199,79.275734,0.85767365,0.85767365,79.12125,0.70318604,0.70318604
301.84393,305.3409,3.4969788,3.4969788,306.37845,4.5345154,4.5345154,306.38962,4.545685,4.545685
50.501938,50.452477,-0.049461365,0.049461365,51.153942,0.65200424,0.65200424,51.02898,0.5270424,0.5270424
29.409552,28.511772,-0.89777946,0.89777946,29.857656,0.44810486,0.44810486,29.81446,0.40490913,0.40490913
312.97974,314.9738,1.9940491,1.9940491,317.37643,4.396698,4.396698,317.413,4.433258,4.433258
219.04689,216.57677,-2.4701233,2.4701233,221.38712,2.3402252,2.3402252,221.16815,2.1212616,2.1212616
93.07513,91.130516,-1.9446106,1.9446106,94.17766,1.1025314,1.1025314,94.12948,1.0543518,1.0543518
235.42271,230.8021,-4.6206207,4.6206207,238.07858,2.6558685,2.6558685,238.06639,2.6436768,2.6436768
52.328857,50.370262,-1.9585953,1.9585953,52.994675,0.66581726,0.66581726,52.92376,0.59490204,0.59490204
277.34378,279.89145,2.5476685,2.5476685,280.52466,3.1808777,3.1808777,280.3917,3.0479126,3.0479126
17.909828,17.537733,-0.3720951,0.3720951,18.39776,0.4879322,0.4879322,18.594566,0.68473816,0.68473816
133.84157,131.00026,-2.8413086,2.8413086,135.57286,1.7312927,1.7312927,135.4523,1.610733,1.610733
13.885747,14.781243,0.89549637,0.89549637,14.309146,0.42339897,0.42339897,14.124558,0.2388115,0.2388115
200.64574,198.7727,-1.8730316,1.8730316,202.55042,1.9046783,1.9046783,202.29431,1.6485748,1.6485748
296.35593,298.9646,2.608673,2.608673,299.2428,2.8868713,2.8868713,298.88904,2.5331116,2.5331116
242.42603,242.52472,0.09869385,0.09869385,245.47798,3.0519562,3.0519562,245.45953,3.0335083,3.0335083
37.19621,37.91852,0.7223129,0.7223129,37.70728,0.51107025,0.51107025,37.552624,0.3564148,0.3564148
280.4864,286.73468,6.248291,6.248291,283.2079,2.7214966,2.7214966,282.85892,2.372528,2.372528
247.98859,249.0642,1.0756073,1.0756073,250.49738,2.508789,2.508789,250.45511,2.4665222,2.4665222
93.695045,90.92773,-2.7673187,2.7673187,94.63395,0.9389038,0.9389038,94.3646,0.66955566,0.66955566
70.670204,70.20105,-0.46915436,0.46915436,71.4683,0.7980957,0.7980957,71.36245,0.6922455,0.6922455
241.62602,240.87996,-0.74606323,0.74606323,244.04758,2.4215546,2.4215546,243.78403,2.1580048,2.1580048
241.51128,235.82211,-5.689163,5.689163,244.24118,2.7299042,2.7299042,244.03632,2.5250397,2.5250397
33.218822,33.491486,0.27266312,0.27266312,33.65187,0.43304825,0.43304825,33.636887,0.41806412,0.41806412
322.62503,328.97232,6.34729,6.34729,326.33902,3.7139893,3.7139893,325.8789,3.2538757,3.2538757
117.35152,121.51463,4.1631165,4.1631165,118.56596,1.214447,1.214447,118.26978,0.9182663,0.9182663
83.67322,84.44676,0.7735443,0.7735443,84.622955,0.94973755,0.94973755,84.52968,0.8564606,0.8564606
278.6529,279.71072,1.0578308,1.0578308,281.8433,3.1903992,3.1903992,281.73093,3.0780334,3.0780334
111.961754,111.123665,-0.838089,0.838089,113.35027,1.3885193,1.3885193,113.29535,1.3335953,1.3335953
238.06686,241.73518,3.6683197,3.6683197,240.33878,2.2719116,2.2719116,239.99754,1.9306793,1.9306793
136.32797,135.13416,-1.1938171,1.1938171,137.71799,1.3900146,1.3900146,137.62862,1.3006439,1.3006439
210.97975,213.41306,2.4333038,2.4333038,213.36578,2.386032,2.386032,213.40012,2.4203644,2.4203644
206.71455,203.48773,-3.226822,3.226822,210.14134,3.4267883,3.4267883,210.2072,3.4926453,3.4926453
128.15048,129.57051,1.4200287,1.4200287,129.57164,1.4211578,1.4211578,129.61406,1.4635773,1.4635773
116.97572,115.456184,-1.5195389,1.5195389,118.20296,1.2272339,1.2272339,118.07548,1.0997543,1.0997543
100.01952,97.614746,-2.4047775,2.4047775,101.07274,1.053215,1.053215,101.04924,1.0297165,1.0297165
190.21844,191.80687,1.5884247,1.5884247,192.41206,2.1936188,2.1936188,192.18022,1.9617767,1.9617767
122.49214,123.32688,0.8347397,0.8347397,123.87783,1.3856888,1.3856888,123.920296,1.428154,1.428154
227.20416,228.7127,1.5085449,1.5085449,229.3673,2.1631317,2.1631317,228.9993,1.7951355,1.7951355
39.38697,40.61449,1.22752,1.22752,39.94344,0.55646896,0.55646896,39.96883,0.5818596,0.5818596
187.45471,189.92319,2.4684753,2.4684753,189.23871,1.7839966,1.7839966,188.86754,1.4128265,1.4128265
260.4205,261.92783,1.5073242,1.5073242,263.21985,2.799347,2.799347,262.93118,2.5106812,2.5106812
213.54788,214.0992,0.5513153,0.5513153,215.95804,2.4101562,2.4101562,215.89908,2.3511963,2.3511963
282.8648,290.72736,7.862549,7.862549,287.58423,4.7194214,4.7194214,287.44778,4.5829773,4.5829773
88.40592,86.19841,-2.207512,2.207512,89.43651,1.0305862,1.0305862,89.282455,0.8765335,0.8765335
194.81705,200.40121,5.5841675,5.5841675,196.94803,2.1309814,2.1309814,196.77776,1.9607086,1.9607086
336.062,341.38342,5.321411,5.321411,339.38202,3.3200073,3.3200073,338.17606,2.1140442,2.1140442
80.69786,85.78926,5.0914,5.0914,81.5484,0.85054016,0.85054016,81.42234,0.7244797,0.7244797
105.79334,105.1423,-0.6510391,0.6510391,106.87506,1.0817184,1.0817184,106.55969,0.7663498,0.7663498
344.61533,325.37158,-19.243744,19.243744,351.1185,6.503174,6.503174,352.00528,7.3899536,7.3899536
309.02838,313.3324,4.304016,4.304016,311.99472,2.966339,2.966339,311.5819,2.5535278,2.5535278
48.713684,49.78475,1.0710678,1.0710678,49.399006,0.6853218,0.6853218,49.258602,0.54491806,0.54491806
231.8246,235.63586,3.811264,3.811264,234.30426,2.47966,2.47966,234.09956,2.2749634,2.2749634
209.38689,209.67471,0.28782654,0.28782654,213.02846,3.641571,3.641571,213.29242,3.9055328,3.9055328
143.97421,142.27484,-1.6993713,1.6993713,145.45267,1.4784546,1.4784546,145.40788,1.43367,1.43367
159.06212,160.59961,1.5374908,1.5374908,160.99312,1.9309998,1.9309998,161.12592,2.063797,2.063797
35.689434,38.102024,2.41259,2.41259,36.171055,0.4816208,0.4816208,36.08911,0.39967728,0.39967728
78.168,75.64504,-2.5229568,2.5229568,79.009766,0.84176636,0.84176636,78.97733,0.8093338,0.8093338
340.00012,337.137,-2.8631287,2.8631287,343.66183,3.6617126,3.6617126,343.37613,3.376007,3.376007
66.64029,67.89523,1.2549438,1.2549438,67.65219,1.0119019,1.0119019,67.99032,1.350029,1.350029
148.76552,156.60283,7.837311,7.837311,150.41287,1.6473541,1.6473541,150.2701,1.5045776,1.5045776
178.77188,176.51431,-2.2575684,2.2575684,180.67412,1.9022369,1.9022369,180.58282,1.8109436,1.8109436
262.122,261.97638,-0.14562988,0.14562988,264.61557,2.4935608,2.4935608,264.277,2.1549988,2.1549988
331.82077,332.9825,1.1617432,1.1617432,336.56274,4.741974,4.741974,336.52463,4.7038574,4.7038574
96.38977,98.33352,1.9437485,1.9437485,97.46739,1.0776215,1.0776215,97.21856,0.82878876,0.82878876
145.0703,136.28908,-8.7812195,8.7812195,146.68239,1.6120911,1.6120911,146.47984,1.4095459,1.4095459
130.21664,133.32207,3.105423,3.105423,131.65993,1.4432831,1.4432831,131.5217,1.3050537,1.3050537
138.8978,133.75496,-5.1428375,5.1428375,140.25488,1.3570862,1.3570862,140.06577,1.1679688,1.1679688
120.46157,118.03947,-2.422104,2.422104,121.72479,1.2632217,1.2632217,121.647575,1.1860046,1.1860046
131.66661,133.57443,1.9078217,1.9078217,133.04105,1.3744354,1.3744354,132.92297,1.2563629,1.2563629
13.431952,12.645416,-0.7865362,0.7865362,13.873955,0.4420023,0.4420023,13.945641,0.5136881,0.5136881
128.53342,129.60078,1.0673676,1.0673676,129.91925,1.3858337,1.3858337,129.75938,1.2259674,1.2259674
49.4785,50.28504,0.80654144,0.80654144,50.099266,0.6207657,0.6207657,50.195496,0.71699524,0.71699524
293.5214,297.82693,4.305542,4.305542,296.9122,3.390808,3.390808,296.81686,3.2954712,3.2954712
171.8423,174.55133,2.7090302,2.7090302,174.0608,2.2185059,2.2185059,173.79695,1.9546509,1.9546509
257.23117,252.00316,-5.228012,5.228012,259.94556,2.714386,2.714386,259.75287,2.521698,2.521698
192.23428,198.82564,6.5913544,6.5913544,194.10855,1.8742676,1.8742676,193.90051,1.6662292,1.6662292
38.687267,38.82183,0.13456345,0.13456345,39.21281,0.5255432,0.5255432,39.062103,0.37483597,0.37483597
281.19727,275.0201,-6.1771545,6.1771545,284.7899,3.5926208,3.5926208,284.75543,3.5581665,3.5581665
329.40628,329.92926,0.52297974,0.52297974,332.6674,3.2611084,3.2611084,332.1688,2.7625122,2.7625122
132.50714,133.64325,1.1361084,1.1361084,133.94418,1.4370422,1.4370422,133.64835,1.1412048,1.1412048
83.230736,84.82479,1.5940552,1.5940552,84.14928,0.91854095,0.91854095,84.0609,0.83016205,0.83016205
246.82892,250.19363,3.3647156,3.3647156,249.511,2.6820831,2.6820831,249.38242,2.5534973,2.5534973
326.72836,326.1244,-0.6039734,0.6039734,330.27206,3.5437012,3.5437012,330.16858,3.440216,3.440216
276.2189,276.54538,0.32647705,0.32647705,279.7077,3.4888,3.4888,279.70358,3.4846802,3.4846802
151.00731,141.17064,-9.83667,9.83667,153.14989,2.1425781,2.1425781,153.76596,2.7586517,2.7586517
16.74243,17.149569,0.40713882,0.40713882,17.150389,0.40795898,0.40795898,17.060621,0.31819153,0.31819153
222.73058,225.74898,3.018402,3.018402,226.09073,3.3601532,3.3601532,226.341,3.6104279,3.6104279
38.60734,40.08877,1.48143,1.48143,39.087364,0.48002243,0.48002243,38.986042,0.37870026,0.37870026
75.56295,74.22784,-1.3351135,1.3351135,76.37073,0.8077774,0.8077774,76.29291,0.7299576,0.7299576
312.56302,311.16974,-1.39328,1.39328,316.4748,3.9117737,3.9117737,316.19614,3.6331177,3.6331177
322.22723,320.3262,-1.9010315,1.9010315,325.76413,3.5368958,3.5368958,325.57156,3.3443298,3.3443298
258.5283,250.9014,-7.626892,7.626892,261.76422,3.2359314,3.2359314,261.56107,3.0327759,3.0327759
145.69518,147.4664,1.771225,1.771225,147.80803,2.112854,2.112854,147.81941,2.124237,2.124237
161.94347,160.96947,-0.973999,0.973999,163.59789,1.654419,1.654419,163.511,1.5675354,1.5675354
286.76874,286.207,-0.56173706,0.56173706,289.56335,2.7946167,2.7946167,289.37888,2.610138,2.610138
239.60632,244.92393,5.3176117,5.3176117,242.48265,2.8763275,2.8763275,242.17108,2.5647583,2.5647583
132.06445,138.9493,6.884842,6.884842,133.82733,1.7628784,1.7628784,134.05963,1.9951782,1.9951782
190.70316,193.77238,3.0692291,3.0692291,192.61472,1.91156,1.91156,192.47633,1.7731781,1.7731781
328.84613,331.24405,2.3979187,2.3979187,332.3351,3.4889832,3.4889832,331.6602,2.8140564,2.8140564
61.064983,60.036297,-1.0286865,1.0286865,61.88136,0.81637573,0.81637573,61.89045,0.82546616,0.82546616
278.6736,283.11453,4.440918,4.440918,281.77975,3.1061401,3.1061401,281.4913,2.817688,2.817688
294.63654,293.55182,-1.0847168,1.0847168,297.6395,3.0029602,3.0029602,297.37012,2.7335815,2.7335815
141.18695,137.8944,-3.2925568,3.2925568,144.31522,3.1282654,3.1282654,144.73772,3.550766,3.550766
295.3873,292.39572,-2.9915771,2.9915771,298.21573,2.8284302,2.8284302,297.86923,2.4819336,2.4819336
161.95326,158.95525,-2.9980164,2.9980164,163.94603,1.9927673,1.9927673,163.91972,1.9664612,1.9664612
271.80905,267.38712,-4.421936,4.421936,275.71338,3.9043274,3.9043274,276.0219,4.21286,4.21286
206.848,205.03323,-1.8147736,1.8147736,208.84476,1.9967499,1.9967499,208.52545,1.6774445,1.6774445
107.53391,114.01924,6.4853287,6.4853287,108.62857,1.0946579,1.0946579,108.45299,0.919075,0.919075
225.48349,222.94023,-2.5432587,2.5432587,227.63023,2.1467438,2.1467438,227.30013,1.8166351,1.8166351
146.898,147.77945,0.88145447,0.88145447,148.4059,1.507904,1.507904,148.1505,1.2525024,1.2525024
181.48602,178.49309,-2.9929352,2.9929352,183.34555,1.8595276,1.8595276,183.14459,1.6585693,1.6585693
333.0076,336.95938,3.9517822,3.9517822,336.98407,3.976471,3.976471,336.76395,3.7563477,3.7563477
86.00388,84.51905,-1.4848328,1.4848328,86.94924,0.9453583,0.9453583,86.749176,0.74529266,0.74529266
284.26868,296.22424,11.955566,11.955566,288.4132,4.1445312,4.1445312,288.28467,4.015991,4.015991
172.29022,172.14534,-0.1448822,0.1448822,174.02774,1.7375183,1.7375183,173.75256,1.4623413,1.4623413
187.90623,184.63982,-3.2664185,3.2664185,190.47809,2.5718536,2.5718536,190.46666,2.5604248,2.5604248
54.21822,53.455708,-0.7625122,0.7625122,54.887367,0.6691475,0.6691475,54.804573,0.5863533,0.5863533
98.55103,97.48116,-1.06987,1.06987,99.96022,1.4091873,1.4091873,99.902855,1.3518219,1.3518219
320.49982,324.1789,3.6790771,3.6790771,323.7889,3.289093,3.289093,323.63412,3.1343079,3.1343079
208.69911,205.93819,-2.7609253,2.7609253,210.83377,2.1346588,2.1346588,210.82605,2.1269379,2.1269379
255.04707,257.73257,2.685501,2.685501,257.77307,2.725998,2.725998,257.59674,2.5496674,2.5496674
297.27032,309.37302,12.102692,12.102692,301.3432,4.072876,4.072876,301.20126,3.9309387,3.9309387
212.54285,213.44394,0.9010925,0.9010925,214.88348,2.3406372,2.3406372,214.64517,2.1023254,2.1023254
28.398897,28.458418,0.05952072,0.05952072,28.851631,0.452734,0.452734,28.907082,0.50818443,0.50818443
259.98038,254.09116,-5.889221,5.889221,263.06607,3.0856934,3.0856934,263.02734,3.0469666,3.0469666
335.38455,337.6828,2.2982483,2.2982483,338.23364,2.8490906,2.8490906,337.33377,1.9492188,1.9492188
37.220726,40.09399,2.8732643,2.8732643,37.694542,0.47381592,0.47381592,37.686413,0.4656868,0.4656868
312.42828,312.98926,0.5609741,0.5609741,315.57495,3.1466675,3.1466675,315.3886,2.9603271,2.9603271
340.84567,345.4015,4.5558167,4.5558167,344.0338,3.1881409,3.1881409,343.32666,2.4809875,2.4809875
257.13678,253.49913,-3.6376495,3.6376495,260.1918,3.0550232,3.0550232,260.08182,2.9450378,2.9450378
141.21921,137.93527,-3.2839355,3.2839355,143.11244,1.8932343,1.8932343,143.1182,1.8989868,1.8989868
194.18312,193.2107,-0.97242737,0.97242737,196.34036,2.1572418,2.1572418,196.08925,1.9061279,1.9061279
220.20432,225.47899,5.2746735,5.2746735,222.3149,2.1105804,2.1105804,221.96976,1.7654419,1.7654419
326.3331,327.5215,1.1884155,1.1884155,329.26593,2.9328308,2.9328308,328.9894,2.656311,2.656311
101.35229,98.67452,-2.677765,2.677765,102.37911,1.026825,1.026825,102.28314,0.9308548,0.9308548
226.4685,230.90048,4.4319763,4.4319763,228.58656,2.1180573,2.1180573,228.2752,1.8067017,1.8067017
177.46909,177.95555,0.48646545,0.48646545,179.28441,1.8153229,1.8153229,178.98965,1.5205688,1.5205688
26.200813,26.282734,0.081920624,0.081920624,26.627068,0.42625427,0.42625427,26.607203,0.40638924,0.40638924
165.87326,163.17076,-2.7024994,2.7024994,167.57521,1.7019501,1.7019501,167.4911,1.6178436,1.6178436
19.300797,19.64409,0.34329414,0.34329414,19.617027,0.31623077,0.31623077,19.706728,0.40593147,0.40593147
95.23053,93.282875,-1.9476547,1.9476547,96.33096,1.1004333,1.1004333,96.22915,0.9986191,0.9986191
340.75745,343.49576,2.7383118,2.7383118,344.8043,4.0468445,4.0468445,343.51654,2.7590942,2.7590942
182.47444,177.21785,-5.256592,5.256592,184.49231,2.017868,2.017868,184.47743,2.0029907,2.0029907
